운행일자,정산사업자,노선아이디,노선명,노선번호,교통수단구분,교통수단 상세구분명,기점 정류장 아이디,종점 정류장 아이디,기점 정류장 명,종점 정류장 명,노선길이,경유정류장수
2025-06-13,티머니,11110035,272번(면목동남가좌동),272,버스,간선버스,71180,7000060,북부운수차고지(가상),중곡초등학교(가상),46522,96
2025-06-13,티머니,11110037,301번(장지공영차고지혜화동),301,버스,간선버스,8501794,8501795,서울버스종점,서울버스종점,47714,100
2025-06-13,티머니,11110038,340번(강동차고지무지개아파트),340,버스,간선버스,8003137,8001495,강동공영차고지,강일리버파크6단지,41110,106
2025-06-13,티머니,11110039,360번(송파차고지여의도),360,버스,간선버스,8502674,9010867,복정역환승센터3번승강장,복정역환승주차장,53550,91
2025-06-13,티머니,11110044,400번(염곡동시청),400,버스,간선버스,8501975,75132,대흥교통(기점가상),도로교통공단서울지부_코트라,48720,105
2025-06-13,티머니,11110045,401번(장지공영차고지서울역),401,버스,간선버스,8501794,8501795,서울버스종점,서울버스종점,52913,99
2025-06-13,티머니,11110046,402번(장지공영차고지시청),402,버스,간선버스,8003079,8003078,장지공영차고지,장지공영차고지,54853,110
2025-06-13,티머니,11110048,406번(개포동서울역),406,버스,간선버스,75746,8501974,개포동차고지(가상),개포동차고지(종점가상),42531,70
2025-06-13,티머니,11110049,420번(개포동답십리역),420,버스,간선버스,75746,8501974,개포동차고지(가상),개포동차고지(종점가상),45809,89
2025-06-13,티머니,11110050,461번(장지공영차고지여의도),461,버스,간선버스,8003079,8003078,장지공영차고지,장지공영차고지,62270,139
2025-06-13,티머니,11110052,472번(개포동신촌),472,버스,간선버스,75746,8501974,개포동차고지(가상),개포동차고지(종점가상),39277,73
2025-06-13,티머니,11110053,501번(한남운수대학동차고지종로2가),501,버스,간선버스,15552,76247,한남운수대학동차고지,한남운수대학동차고지,29485,58
2025-06-13,티머니,11110054,571번(가산동기자촌),571,버스,간선버스,76295,8003002,가산동기점,가산동종점,57454,121
2025-06-13,티머니,11110055,600번(온수동광화문),600,버스,간선버스,9032645,8501181,온수동종점,온수동종점,38078,69
2025-06-13,티머니,11110056,601번(개화동종로4가),601,버스,간선버스,8501945,8502032,개화역광역환승센터,강서공영차고지(종점가상),51969,78
2025-06-13,티머니,11110057,602번(양천공용차고지시청앞),602,버스,간선버스,8502062,9035090,양천공영차고지(기점가상),양천공영차고지,39187,86
2025-06-13,티머니,11110058,603번(신월동시청),603,버스,간선버스,76437,76458,중부운수앞(가상),중부운수앞(가상),37151,82
2025-06-13,티머니,11110059,604번(신월동중구청),604,버스,간선버스,75943,75952,신월동기점,신월동기점,42684,89
2025-06-13,티머니,11110060,605번(강서공영차고지후암동),605,버스,간선버스,8501945,8502032,개화역광역환승센터,강서공영차고지(종점가상),57054,106
2025-06-13,티머니,11110061,606번(부천상동종로1가),606,버스,간선버스,7046,8001150,자동차매매단지,자동차매매단지,61721,125
2025-06-13,티머니,11110062,640번(신월동강남역),640,버스,간선버스,76437,76458,중부운수앞(가상),중부운수앞(가상),39847,81
2025-06-13,티머니,11110063,641번(문래동양재동),641,버스,간선버스,75356,75307,문래동시점,문래동종점,41312,98
2025-06-13,티머니,11110065,650번(외발산동서울대입구),650,버스,간선버스,7000062,8000965,외발산동차고지(가상),외발산동차고지(가상),42562,99
2025-06-13,티머니,11110066,651번(방화동관악구청),651,버스,간선버스,9800001,9800002,김포교통(기점가상),김포교통(종점가상),51504,100
2025-06-13,티머니,11110067,701번(진관차고지종로2가),701,버스,간선버스,9014457,9014458,진관공영차고지,진관공영차고지,37383,73
2025-06-13,티머니,11110068,720번(기자촌답십리),720,버스,간선버스,9014457,9014458,진관공영차고지,진관공영차고지,47797,111
2025-06-13,티머니,11110070,752번(구산동노량진),752,버스,간선버스,9502976,8501719,선진운수종점,선진운수종점,51328,103
2025-06-13,티머니,11110071,753번(구산동상도동),753,버스,간선버스,75661,9002977,구산동사거리,선진운수종점,47960,104
2025-06-13,티머니,11110072,110번(B_국민대방향_정릉정릉),110B,버스,간선버스,14494,8967,정릉북한산국립공원입구,정릉북한산국립공원입구,36707,91
2025-06-13,티머니,11110073,109번(우이동서울역),109,버스,간선버스,8502295,8502300,영신여객차고지(우이동종점),영신여객차고지(우이동종점),28025,64
2025-06-13,티머니,11110076,750번(A_신촌_수색교서울대),750A,버스,간선버스,73635,73641,덕은동종점,덕은동종점,46570,82
2025-06-13,티머니,11110077,2230번(면목동경동시장),2230,버스,지선버스(120),71180,7000060,북부운수차고지(가상),중곡초등학교(가상),29240,94
2025-06-13,티머니,11110078,1139번(상계동방학3동주민센터),1139,버스,지선버스(120),75360,75386,흥안운수상계4동종점,흥안운수상계4동종점,23520,72
2025-06-13,티머니,11110084,은평06(불광동팀수양관대성중고등학교),은평06,버스,마을버스(105),9009947,9109947,불광동팀수양관,불광동팀수양관,4812,21
2025-06-13,티머니,11110085,643번(양천차고지강남역),643,버스,간선버스,9036852,9035090,양천공영차고지,양천공영차고지,45613,85
2025-06-13,티머니,11110088,5515번(신동아아파트청림동현대아파트),5515,버스,지선버스(121),70751,70766,신동아아파트(가상),신동아아파트(가상),10563,33
2025-06-13,티머니,11110090,종로07(성균관대학교이화사거리),종로07,버스,마을버스(105),5050437,5050481,성균관대운동장,성균관대운동장,5216,21
2025-06-13,티머니,11110095,광진05(신자초등학교강변역),광진05,버스,마을버스(105),9000200,9000201,신자초등학교앞,신자초등학교앞,9119,37
2025-06-13,티머니,11110096,영등포06(대방역영등포역),영등포06,버스,마을버스(105),9001566,9101566,대방역,대방역,6797,29
2025-06-13,티머니,11110097,동대문05(답십리역영휘원사거리),동대문05,버스,마을버스(105),9011721,9111721,답십리역,답십리역,8973,37
2025-06-13,티머니,11110099,성북22(세계문화유산정릉삼선동주민센터),성북22,버스,마을버스(105),9014424,9114424,세계문화유산정릉,세계문화유산정릉,4220,23
2025-06-13,티머니,11110113,1014번(정릉신당동),1014,버스,지선버스(120),77243,77252,성북생태체험관,성북생태체험관,12569,37
2025-06-13,티머니,11110115,1017번(월계동상왕십리),1017,버스,지선버스(120),8000837,8501968,삼화상운차고지,삼화상운차고지,23391,71
2025-06-13,티머니,11110116,1020번(정릉교보문고),1020,버스,지선버스(120),14494,8967,정릉북한산국립공원입구,정릉북한산국립공원입구,22901,54
2025-06-13,티머니,11110117,1111번(번동성북동),1111,버스,지선버스(120),8501939,8000925,한성운수종점(기점가상),한성운수종점,25799,78
2025-06-13,티머니,11110119,1113번(정릉월곡역),1113,버스,지선버스(120),74870,74890,대진여객차고지(가상),대진여객차고지,12113,35
2025-06-13,티머니,11110121,1115번(수유중학교_혜화여고미아삼거리역),1115,버스,지선버스(120),73122,73129,수유중학교혜화여고,혜화여고,9755,30
2025-06-13,티머니,11110125,1119번(강북청소년수련관난나녹천역),1119,버스,지선버스(120),71823,73285,선일교통(가상),선일교통종점(가상),20060,67
2025-06-13,티머니,11110126,1120번(하계동삼양동입구),1120,버스,지선버스(120),8000658,7000041,한성여객종점,한성여객종점(가상),31754,86
2025-06-13,티머니,11110131,1124번(수유역미아삼거리역),1124,버스,지선버스(121),8501939,8000925,한성운수종점(기점가상),한성운수종점,10193,38
2025-06-13,티머니,11110133,1126번(강북청소년수련관난나안방학동),1126,버스,지선버스(120),71823,73285,선일교통(가상),선일교통종점(가상),18380,68
2025-06-13,티머니,11110135,1128번(도봉산KT월곡지사),1128,버스,지선버스(120),70711,73104,도봉산입구,도봉산입구,28685,81
2025-06-13,티머니,11110136,1129번(상계현대2차아파트창동역동측),1129,버스,지선버스(121),8501159,8601159,상계현대2차아파트,상계현대2차아파트(종점가상),8749,23
2025-06-13,티머니,11110137,1130번(청백아파트1단지석계역1번출구_B),1130,버스,지선버스(121),75022,8350,청백아파트1단지,대우아파트,7788,27
2025-06-13,티머니,11110139,1132번(월계동노원역),1132,버스,지선버스(120),75787,71890,월계동진아교통,월계동진아교통,19575,65
2025-06-13,티머니,11110140,1133번(염광고교(수유)염광고교(석계)),1133,버스,지선버스(120),8502173,7000103,삼화상운(기점가상),염광고등학교(가상),12894,50
2025-06-13,티머니,11110142,1135번(석계역중계역),1135,버스,지선버스(120),75787,71890,월계동진아교통,월계동진아교통,17759,59
2025-06-13,티머니,11110143,1136번(월계동E마트원자력병원),1136,버스,지선버스(121),8002301,8002302,월계동진아교통,월계동진아교통,10549,39
2025-06-13,티머니,11110144,1137번(상계동미아사거리),1137,버스,지선버스(120),8001900,8001899,7단지영업소(가상),7단지영업소(가상),24501,80
2025-06-13,티머니,11110145,1138번(상계동수유역),1138,버스,지선버스(120),75360,75386,흥안운수상계4동종점,흥안운수상계4동종점,17713,51
2025-06-13,티머니,11110147,1140번(중계동광운대),1140,버스,지선버스(120),8000837,7000069,삼화상운차고지,삼화상운차고지(가상),15943,50
2025-06-13,티머니,11110151,1144번(하계동우이동),1144,버스,지선버스(120),8000658,7000041,한성여객종점,한성여객종점(가상),19873,62
2025-06-13,티머니,11110155,1154번(하계동장암동),1154,버스,지선버스(120),8000658,7000041,한성여객종점,한성여객종점(가상),27669,58
2025-06-13,티머니,11110158,1213번(용마문화복지센터국민대학교),1213,버스,지선버스(120),8501970,8501971,경성여객(기점가상),경성여객(종점가상),28192,70
2025-06-13,티머니,11110163,1218번(수유역답십리),1218,버스,지선버스(120),8501939,8000925,한성운수종점(기점가상),한성운수종점,31725,86
2025-06-13,티머니,11110166,1221번(중계동서울의료원),1221,버스,지선버스(120),8002247,7000130,중계본동종점,중계본동종점(가상),15626,46
2025-06-13,티머니,11110167,1222번(월계동용두동),1222,버스,지선버스(120),75787,71890,월계동진아교통,월계동진아교통,18535,57
2025-06-13,티머니,11110169,1224번(상계동청량리),1224,버스,지선버스(120),75360,75386,흥안운수상계4동종점,흥안운수상계4동종점,31173,88
2025-06-13,티머니,11110171,1711번(국민대공덕동),1711,버스,지선버스(120),8003073,72964,도원교통차고지(가상),도원교통차고지(가상),29307,66
2025-06-13,티머니,11110172,2012번(신내공영차고지동대문역사문화공원),2012,버스,지선버스(120),8501941,32570,중랑공영차고지(기점가상),중랑공영차고지(가상),38503,115
2025-06-13,티머니,11110173,2013번(면목동신당역),2013,버스,지선버스(120),8501970,8501971,경성여객(기점가상),경성여객(종점가상),21421,64
2025-06-13,티머니,11110174,2014번(성수동동대문운동장),2014,버스,지선버스(120),76781,115242,성수동차고지,성수동진주타운,22109,67
2025-06-13,티머니,11110175,2015번(신내공영차고지동대문운동장),2015,버스,지선버스(120),8501941,32570,중랑공영차고지(기점가상),중랑공영차고지(가상),29761,84
2025-06-13,티머니,11110178,2112번(면목동성북동),2112,버스,지선버스(120),11531,11530,중곡초등학교,중곡초등학교,37646,110
2025-06-13,티머니,11110179,2211번(면목동회기역),2211,버스,지선버스(120),11530,11531,중곡초등학교,중곡초등학교,16691,51
2025-06-13,티머니,11110188,2222번(자양동고대앞),2222,버스,지선버스(120),11370,11316,자양미소약국_자양골목시장,신자초등학교앞,22619,62
2025-06-13,티머니,11110193,2233번(면목동옥수동),2233,버스,지선버스(120),11531,11530,중곡초등학교,중곡초등학교,42151,120
2025-06-13,티머니,11110194,2311번(중랑차고지문정동),2311,버스,지선버스(120),8501941,32570,중랑공영차고지(기점가상),중랑공영차고지(가상),46289,119
2025-06-13,티머니,11110196,2413번(성수동개포동),2413,버스,지선버스(120),76781,8501973,성수동차고지,성수동차고지(종점가상),26027,70
2025-06-13,티머니,11110198,3212번(강동공영차고지강변역),3212,버스,지선버스(120),8003137,8003090,강동공영차고지,강일리버파크6단지,25810,67
2025-06-13,티머니,11110202,3217번(송파차고지어린이대공원),3217,버스,지선버스(120),8502674,9010867,복정역환승센터3번승강장,복정역환승주차장,41725,83
2025-06-13,티머니,11110207,3313번(복정역잠실새내역),3313,버스,지선버스(120),8502674,9010867,복정역환승센터3번승강장,복정역환승주차장,19939,42
2025-06-13,티머니,11110208,3314번(마천동종합운동장),3314,버스,지선버스(120),8003079,8003078,장지공영차고지,장지공영차고지,29364,69
2025-06-13,티머니,11110209,3315번(마천동송파구민회관),3315,버스,지선버스(120),8003079,8003078,장지공영차고지,장지공영차고지,27277,75
2025-06-13,티머니,11110211,3411번(강동공영차고지한티역),3411,버스,지선버스(120),8003137,8001495,강동공영차고지,강일리버파크6단지,35362,90
2025-06-13,티머니,11110212,3412번(강동공영차고지강남역),3412,버스,지선버스(120),8003137,8001495,강동공영차고지,강일리버파크6단지,49814,116
2025-06-13,티머니,11110213,3413번(강일동공영차고지수서경찰서),3413,버스,지선버스(120),8003137,8003090,강동공영차고지,강일리버파크6단지,43295,101
2025-06-13,티머니,11110214,3414번(오금동개포동),3414,버스,지선버스(120),12157,8002219,송파레미니스후문,송파레미니스후문,36112,89
2025-06-13,티머니,11110216,3416번(마천역세곡리엔파크2단지),3416,버스,지선버스(120),14863,12343,남한산성입구,남한산성입구,22411,65
2025-06-13,티머니,11110217,3417번(장지공영차고지삼성역),3417,버스,지선버스(120),8003079,8003078,장지공영차고지,장지공영차고지,24580,60
2025-06-13,티머니,11110220,3422번(장지공영차고지한티역),3422,버스,지선버스(120),8003079,8003078,장지공영차고지,장지공영차고지,39117,92
2025-06-13,티머니,11110224,4212번(남태령역중곡역),4212,버스,지선버스(120),8501976,8501977,우신운수종점(기점가상),우신운수종점(종점가상),36477,74
2025-06-13,티머니,11110226,4312번(개포동가락1동주민센터),4312,버스,지선버스(120),75746,8501974,개포동차고지(가상),개포동차고지(종점가상),42526,88
2025-06-13,티머니,11110233,5012번(가산동용산역),5012,버스,지선버스(120),76295,8003002,가산동기점,가산동종점,46361,102
2025-06-13,티머니,11110236,5511번(신림2동차고지중앙대학교),5511,버스,지선버스(120),71272,8001021,신림2동차고지,신림2동차고지,25865,77
2025-06-13,티머니,11110238,5513번(서울대벽산블루밍아파트),5513,버스,지선버스(120),70629,8000822,제2공학관,제2공학관,14612,44
2025-06-13,티머니,11110241,5516번(신림2동차고지노량진),5516,버스,지선버스(120),71272,8001021,신림2동차고지,신림2동차고지,30537,75
2025-06-13,티머니,11110242,5517번(시흥2동벽산아파트중앙대),5517,버스,지선버스(120),15552,76247,한남운수대학동차고지,한남운수대학동차고지,37069,92
2025-06-13,티머니,11110244,5519번(용천사우방아파트),5519,버스,지선버스(121),14922,8502974,우방아파트,우방아파트(종점가상),9165,31
2025-06-13,티머니,11110249,5524번(난곡차고지중앙대학),5524,버스,지선버스(120),7000099,71351,난곡종점,난곡공영차고지,34792,94
2025-06-13,티머니,11110250,5525번(시흥동보라매공원),5525,버스,지선버스(120),32723,1911,범일운수종점,범일운수종점,15014,44
2025-06-13,티머니,11110251,5528번(가산동사당역),5528,버스,지선버스(120),76295,8003002,가산동기점,가산동종점,38131,82
2025-06-13,티머니,11110256,5615번(난곡여의도),5615,버스,지선버스(120),8501981,7000050,보성운수(기점가상),보성운수기종점(가상),27573,66
2025-06-13,티머니,11110257,5616번(가산동영도중학교),5616,버스,지선버스(120),71343,71387,가산동기점(가상),가산동종점(가상),45666,118
2025-06-13,티머니,11110258,5617번(시흥구로디지털단지역),5617,버스,지선버스(120),32723,1911,범일운수종점,범일운수종점,10382,18
2025-06-13,티머니,11110259,5618번(구로동구로동),5618,버스,지선버스(120),8501394,8502322,보성운수기종점,보성운수기종점,32179,69
2025-06-13,티머니,11110260,5619번(시흥동신도림역),5619,버스,지선버스(120),32723,1911,범일운수종점,범일운수종점,18451,54
2025-06-13,티머니,11110261,5620번(시흥동선유도역),5620,버스,지선버스(120),32723,1911,범일운수종점,범일운수종점,27568,68
2025-06-13,티머니,11110262,5621번(삼익아파트구로공단역),5621,버스,지선버스(121),76621,8000654,삼익아파트앞,삼익아파트,6944,18
2025-06-13,티머니,11110265,5712번(가산동홍대입구역),5712,버스,지선버스(120),71343,71387,가산동기점(가상),가산동종점(가상),43513,94
2025-06-13,티머니,11110266,6211번(신월동상왕십리),6211,버스,지선버스(120),76437,76458,중부운수앞(가상),중부운수앞(가상),52725,112
2025-06-13,티머니,11110267,6411번(신정동선릉역),6411,버스,지선버스(120),9036064,9009753,정랑고개_양천벤처타운,정랑고개_양천벤처타운,54155,117
2025-06-13,티머니,11110268,6511번(신정동서울대),6511,버스,지선버스(120),9036064,9009753,정랑고개_양천벤처타운,정랑고개_양천벤처타운,36838,89
2025-06-13,티머니,11110269,6512번(구로동서울대),6512,버스,지선버스(120),8501943,8501982,보성운수기종점(기점가상),보성운수(종점가상),38621,83
2025-06-13,티머니,11110270,6514번(양천공영차고지서울대),6514,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,50548,111
2025-06-13,티머니,11110276,6617번(양천차고지목동우성아파트),6617,버스,지선버스(120),8502062,9035090,양천공영차고지(기점가상),양천공영차고지,17692,57
2025-06-13,티머니,11110279,6620번(양천공용차고지당산역),6620,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,25027,61
2025-06-13,티머니,11110282,6623번(양천공영차고지여의도),6623,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,31824,69
2025-06-13,티머니,11110285,6627번(양천공영차고지월촌중학교),6627,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,28330,70
2025-06-13,티머니,11110287,6628번(외발산동여의도),6628,버스,지선버스(120),7000062,8000965,외발산동차고지(가상),외발산동차고지(가상),26638,61
2025-06-13,티머니,11110288,6629번(방화동영등포),6629,버스,지선버스(120),9800001,9800002,김포교통(기점가상),김포교통(종점가상),44450,97
2025-06-13,티머니,11110289,6630번(외발산동영등포시장),6630,버스,지선버스(120),8502129,8502131,영인운수차고지,영인운수차고지,36769,97
2025-06-13,티머니,11110290,6631번(강서공영차고지영등포역),6631,버스,지선버스(120),8501945,8502032,개화역광역환승센터,강서공영차고지(종점가상),37461,93
2025-06-13,티머니,11110291,6632번(강서공영차고지당산역),6632,버스,지선버스(120),8501945,8502032,개화역광역환승센터,강서공영차고지(종점가상),35120,67
2025-06-13,티머니,11110294,6712번(방화동대흥사거리),6712,버스,지선버스(120),9800001,9800002,김포교통(기점가상),김포교통(종점가상),37031,88
2025-06-13,티머니,11110295,6714번(양천공영차고지이대부고),6714,버스,지선버스(120),8502062,9035090,양천공영차고지(기점가상),양천공영차고지,33791,69
2025-06-13,티머니,11110296,6715번(신월동상암동),6715,버스,지선버스(120),76437,76458,중부운수앞(가상),중부운수앞(가상),29929,63
2025-06-13,티머니,11110297,7011번(은평차고지중구청),7011,버스,지선버스(120),9033988,9033574,은평공영차고지,은평공영차고지(가상),37117,80
2025-06-13,티머니,11110302,7018번(북가좌동광교),7018,버스,지선버스(120),14945,14944,서부운수기점,서부운수기점(가상),26216,57
2025-06-13,티머니,11110304,7019번(은평공영차고지시청(서소문)),7019,버스,지선버스(120),9033988,9033574,은평공영차고지,은평공영차고지(가상),39002,90
2025-06-13,티머니,11110306,7022번(구산동서울역),7022,버스,지선버스(120),9502976,8501719,선진운수종점,선진운수종점,29893,72
2025-06-13,티머니,11110307,7211번(기자촌신설동),7211,버스,지선버스(120),9014457,9014458,진관공영차고지,진관공영차고지,48904,109
2025-06-13,티머니,11110308,7611번(은평차고지여의도),7611,버스,지선버스(120),9033988,9033574,은평공영차고지,은평공영차고지(가상),38412,81
2025-06-13,티머니,11110309,7612번(홍은동영등포),7612,버스,지선버스(120),8501944,71120,홍연2교(기점가상),홍연2교현대교통종점,20401,48
2025-06-13,티머니,11110310,7613번(구산동여의도),7613,버스,지선버스(120),8502132,8501719,선진운수종점,선진운수종점,37517,89
2025-06-13,티머니,11110312,7711번(덕은동홍대입구),7711,버스,지선버스(120),73635,73641,덕은동종점,덕은동종점,13706,41
2025-06-13,티머니,11110315,7713번(홍연2교홍연2교),7713,버스,지선버스(120),7000100,8100657,홍연2교현대교통종점(가상),홍연2교현대교통종점,26371,69
2025-06-13,티머니,11110320,7719번(북가좌동녹번역),7719,버스,지선버스(120),14945,14944,서부운수기점,서부운수기점(가상),12354,34
2025-06-13,티머니,11110321,7720번(구산동신촌),7720,버스,지선버스(120),9502976,8501719,선진운수종점,선진운수종점,27588,76
2025-06-13,티머니,11110323,7722번(진관공영차고지녹번역),7722,버스,지선버스(120),9014457,9014458,진관공영차고지,진관공영차고지,18849,49
2025-06-13,티머니,11110324,7723번(진관공영차고지구파발역),7723,버스,지선버스(121),9014457,9014458,진관공영차고지,진관공영차고지,17124,40
2025-06-13,티머니,11110327,7730번(은평공영차고지이북오도청),7730,버스,지선버스(120),9033988,9033574,은평공영차고지,은평공영차고지(가상),29803,75
2025-06-13,티머니,11110329,710번(상암차고지수유역),710,버스,간선버스,70001,70103,상암차고지(가상),상암차고지(가상),46783,77
2025-06-13,티머니,11110331,1122번(상진운수차고지원자력병원),1122,버스,지선버스(120),8001525,8001526,상진운수종점,상진운수종점,19231,63
2025-06-13,티머니,11110334,7013A(은평차고지남대문시장),7013A,버스,지선버스(120),9033988,8502216,은평공영차고지,은평공영차고지(가상),32459,78
2025-06-13,티머니,11110335,7013B(은평차고지남대문시장),7013B,버스,지선버스(120),9033988,8502216,은평공영차고지,은평공영차고지(가상),32536,80
2025-06-13,티머니,11110336,421번(염곡동옥수동),421,버스,간선버스,8501975,75132,대흥교통(기점가상),도로교통공단서울지부_코트라,57242,114
2025-06-13,티머니,11110337,405번(염곡동시청광장),405,버스,간선버스,8501975,75132,대흥교통(기점가상),도로교통공단서울지부_코트라,43972,85
2025-06-13,티머니,11110339,4319번(남태령역잠실역),4319,버스,지선버스(120),8501976,8501977,우신운수종점(기점가상),우신운수종점(종점가상),34029,79
2025-06-13,티머니,11110340,502(월암공영차고지한국은행신세계),502,버스,간선버스,8501885,8502269,월암차고지,월암차고지(종점가상),70470,133
2025-06-13,티머니,11110346,3011번(장지공영차고지한남동),3011,버스,지선버스(120),8003079,8003078,장지공영차고지,장지공영차고지,42329,88
2025-06-13,티머니,11110348,672번(방화동이대후문),672,버스,간선버스,9800001,9800002,김포교통(기점가상),김포교통(종점가상),38312,82
2025-06-13,티머니,11110349,653(외발산동가산디지털단지역),653,버스,간선버스,8502129,8502131,영인운수차고지,영인운수차고지,28202,55
2025-06-13,티머니,11110350,3318번(강동차고지미사강변도시마천동),3318,버스,지선버스(120),8003137,8003090,강동공영차고지,강일리버파크6단지,44258,112
2025-06-13,티머니,11110351,333번(송파차고지올림픽공원),333,버스,간선버스,8502675,8502673,복정역환승센터4번승강장,복정역환승센터2번승강장,46594,103
2025-06-13,티머니,11110353,3319(장지공영차고지잠실역),3319,버스,지선버스(120),8003079,8003078,장지공영차고지,장지공영차고지,23421,56
2025-06-13,티머니,11110354,7212번(은평차고지극동그린아파트앞),7212,버스,지선버스(120),9033988,9034089,은평공영차고지,은평권역공영차고지,57901,143
2025-06-13,티머니,11110358,2016번(중랑차고지이촌2동),2016,버스,지선버스(120),8501941,7000038,중랑공영차고지(기점가상),중랑공영차고지(가상),54546,139
2025-06-13,티머니,11110359,662번(외발산동여의나루역),662,버스,간선버스,7000062,8000965,외발산동차고지(가상),외발산동차고지(가상),36349,76
2025-06-13,티머니,11110360,350번(송파공영차고지노들역),350,버스,간선버스,8502674,9010867,복정역환승센터3번승강장,복정역환승주차장,49237,97
2025-06-13,티머니,11110363,N13번(상계동차고지송파공영차고지),N13,버스,심야버스(131),8001900,8101900,7단지영업소(가상),7단지영업소(가상),74536,148
2025-06-13,티머니,11110364,N13번(송파공영차고지상계동차고지),N13,버스,심야버스(131),8502674,9010867,복정역환승센터3번승강장,복정역환승주차장,73569,147
2025-06-13,티머니,11110365,N16번(도봉산공영차고지온수동차고지),N16,버스,심야버스(131),8501496,8501658,도봉산역광역환승센터,도봉산역광역환승센터,75538,131
2025-06-13,티머니,11110366,N16번(온수동차고지도봉산공영차고지),N16,버스,심야버스(131),9032645,9132645,온수동종점,온수동종점,75503,132
2025-06-13,티머니,11110367,N30(강동공영차고지서울역환승센터),N30,버스,심야버스(131),8501942,8001492,강동공영차고지(기점가상),강동공영차고지,47236,97
2025-06-13,티머니,11110369,N61번(양천공영차고지상계동차고지),N61,버스,심야버스(131),9036852,9035090,양천공영차고지,양천공영차고지,88601,188
2025-06-13,티머니,11110370,N61번(상계동차고지양천공영차고지),N61,버스,심야버스(131),8001900,71520,7단지영업소(가상),상계주공7단지_광림교회앞,88478,188
2025-06-13,티머니,11110371,N62번(양천공영차고지면목동차고지),N62,버스,심야버스(131),8502062,9035090,양천공영차고지(기점가상),양천공영차고지,71054,164
2025-06-13,티머니,11110372,N62번(면목동차고지양천공영차고지),N62,버스,심야버스(131),8501970,8501971,경성여객(기점가상),경성여객(종점가상),71146,166
2025-06-13,티머니,11110373,6640A번(양천차고지양천차고지),6640A,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,20478,48
2025-06-13,티머니,11110374,6640B번(양천차고지양천차고지),6640B,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,20769,47
2025-06-13,티머니,11110376,463(염곡동국회의사당),463,버스,간선버스,8501975,75132,대흥교통(기점가상),도로교통공단서울지부_코트라,49513,96
2025-06-13,티머니,11110377,N15번(남태령역우이동도선사입구),N15,버스,심야버스(131),8501976,8501977,우신운수종점(기점가상),우신운수종점(종점가상),74080,148
2025-06-13,티머니,11110378,N15번(우이동성원아파트남태령역),N15,버스,심야버스(131),72599,72563,우이동성원아파트,우이동도선사입구_북한산우이역,73792,146
2025-06-13,티머니,11110379,2312번(강동공영차고지중랑공영차고지),2312,버스,지선버스(120),8003137,8003090,강동공영차고지,강일리버파크6단지,47679,106
2025-06-13,티머니,11110380,2312번(중랑공영차고지강동공영차고지),2312,버스,지선버스(120),8501941,32570,중랑공영차고지(기점가상),중랑공영차고지(가상),47792,107
2025-06-13,티머니,11110383,654번(방화동노들역),654,버스,간선버스,9800001,9800002,김포교통(기점가상),김포교통(종점가상),44089,105
2025-06-13,티머니,11110384,342번(강동차고지압구정로데오역),342,버스,간선버스,8003137,8003090,강동공영차고지,강일리버파크6단지,47843,110
2025-06-13,티머니,11110385,674번(신월동기점연세대),674,버스,간선버스,75943,75952,신월동기점,신월동기점,29176,58
2025-06-13,티머니,11110386,173번(월계동연세대),173,버스,간선버스,8000837,7000070,삼화상운차고지,삼화상운차고지(가상),44446,113
2025-06-13,티머니,11110389,8771번(구산중학교녹번역),8771,버스,지선버스(120),9330,9034851,구산중학교_구산교회,녹번역,3388,12
2025-06-13,티머니,11110390,8551번(봉천역노량진역),8551,버스,지선버스(120),8002864,71320,봉천역,봉천역_관악초등학교,10652,24
2025-06-13,티머니,11110391,8331번(마천사거리잠실역),8331,버스,지선버스(120),12265,70975,마천사거리,잠실역8번출구,5393,14
2025-06-13,티머니,11110392,7734번(진관공영차고지홍대입구역),7734,버스,지선버스(120),8502684,9014458,진관공영차고지,진관공영차고지,32414,95
2025-06-13,티머니,11110396,761번(진관차고지영등포역),761,버스,간선버스,9014457,9014458,진관공영차고지,진관공영차고지,38898,83
2025-06-13,티머니,11110399,6615번(양천공영차고지천왕역),6615,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,18462,43
2025-06-13,티머니,11110408,6516번(양천차고지박미고개),6516,버스,지선버스(120),9036852,9035090,양천공영차고지,양천공영차고지,48918,121
2025-06-13,티머니,11110409,3321번(강동차고지강동구청),3321,버스,지선버스(120),8501942,8001492,강동공영차고지(기점가상),강동공영차고지,24000,75
2025-06-13,티머니,11110413,121번(화계사서울숲),121,버스,간선버스,74693,8001031,화계사입구_종점,화계사입구_종점(가상),33227,87
2025-06-13,티머니,11110416,4211(염곡동한양대동문앞),4211,버스,지선버스(120),8501975,75132,대흥교통(기점가상),도로교통공단서울지부_코트라,33012,75
2025-06-13,티머니,11110418,242번(중랑공영차고지개포시영아파트),242,버스,간선버스,8501941,32570,중랑공영차고지(기점가상),중랑공영차고지(가상),44395,110
